Processo;Memo;Data;Serviço;Mídia;Tipo;Competência;Agência;NF;Subcontratado;NF; Bruto PI ; Bruto PUP ; Comisão/B. Cálculo ; IR ; ISS ; Líquido ;PP;Data Pagtº;RPP;RPNP;local;Data;Relatório;Campanha
10;51;23/02/2018;Veiculação;TV;Normal;jan/18;Propeg;38152;Bandeirantes;26891; 9.109,84 ;; 1.438,40 ; 21,58 ; 71,92 ; 9.016,34 ;126;16/03/2018; Não ; Não ; Coorfin ;28/02/2018;34;Rumo Certo 01
10;51;23/02/2018;Veiculação;Jornal;Normal;fev/18;Propeg;38127;de Brasília;105928; 17.809,01 ;; 2.811,95 ; 42,18 ; 140,60 ; 17.626,23 ;126;16/03/2018; Não ; Não ; Coorfin ;28/02/2018;34;Rumo Certo 01
10;51;23/02/2018;Veiculação;TV;Normal;jan/18;Propeg;38125;Boa Vontade  ;1522; 5.908,62 ;; 932,94 ; 13,99 ; 46,65 ; 5.847,98 ;126;16/03/2018; Não ; Não ; Coorfin ;28/02/2018;34;Rumo Certo 01
10;53;26/02/2018;Veiculação;TV;Normal;fev/18;Propeg;38362;Bandeirantes;26900; 27.329,51 ;; 4.315,19 ; 64,73 ; 215,76 ; 27.049,02 ;126;16/03/2018; Não ; Não ; Coorfin ;28/02/2018;34;Rumo Certo 01
10;53;26/02/2018;Veiculação;TV;Normal;fev/18;Propeg;38363;Brasília;9133; 2.467,87 ;; 389,66 ; 5,84 ; 19,48 ; 2.442,54 ;126;16/03/2018; Não ; Não ; Coorfin ;28/02/2018;34;Rumo Certo 01
10;53;26/02/2018;Veiculação;TV;Normal;fev/18;Propeg;38364;Bandeirantes;26899; 4.819,35 ;; 760,95 ; 11,41 ; 38,05 ; 4.769,89 ;126;16/03/2018; Não ; Não ; Coorfin ;28/02/2018;34;Rumo Certo 01
10;48;22/02/2018;Produção;Entrega Digital;Normal;jan/18;Propeg;38020;Globo Comunicação;154703; 230,00 ;; 230,00 ; 3,45 ; 11,50 ; 215,05 ;127;16/03/2018; Não ; Não ; Coorfin ;28/02/2018;35;Rumo Certo 01
10;48;22/02/2018;Produção;Entrega Digital;Normal;jan/18;Propeg;38019;Globo Comunicação;154705; 230,00 ;; 230,00 ; 3,45 ; 11,50 ; 215,05 ;127;16/03/2018; Não ; Não ; Coorfin ;28/02/2018;35;Rumo Certo 01
10;27;02/02/2018;Produção;Trilha Sonora;Normal;jan/18;Propeg;37898;Edições Musicais Tapajós;6016; 86.000,00 ;; 86.000,00 ; 1.290,00 ; 4.300,00 ; 80.410,00 ;128;16/03/2018; Não ; Não ; Coorfin ;28/02/2018;36;Rumo Certo 01
10;32;14/02/2018;Produção;Banner;Normal;jan/18;Propeg;37971;Ideia Impressão Digital;5528; 12.905,40 ;; 12.905,40 ; 193,58 ; 645,27 ; 12.066,55 ;128;16/03/2018; Não ; Não ; Coorfin ;28/02/2018;36;Rumo Certo 01
10;32;14/02/2018;Produção;Foto;Normal;jan/18;Propeg;38101;Keydisc Produções;4583; 1.900,00 ;; 1.900,00 ; -   ; 95,00 ; 1.805,00 ;128;16/03/2018; Não ; Não ; Coorfin ;28/02/2018;36;Rumo Certo 01
10;49;22/02/2018;Produção;Filme;Normal;jan/18;Propeg;38231;Start Produções;184; 270.622,42 ;; -   ; -   ; -   ; 270.622,42 ;128;16/03/2018; Não ; Não ; Coorfin ;28/02/2018;36;Rumo Certo 01
10;49;22/02/2018;Produção;Cópia VT;Normal;jan/18;Propeg;38240;Start Produções;185; 2.600,00 ;; 2.600,00 ; -   ; 130,00 ; 2.470,00 ;128;16/03/2018; Não ; Não ; Coorfin ;28/02/2018;36;Rumo Certo 01
10;49;22/02/2018;Produção;Pesquisa;Normal;jan/18;Propeg;38288;Centro Integrado de Pesquisa;247; 53.400,00 ;; 53.400,00 ; 801,00 ; 2.670,00 ; 49.929,00 ;128;16/03/2018; Não ; Não ; Coorfin ;28/02/2018;36;Rumo Certo 01
10;56;28/02/2018;Veiculação;Internet;Alternativo;fev/18;Propeg;38371;Site egnews.com.br;19; 5.907,73 ;; 932,80 ; 13,99 ; 46,64 ; 5.847,10 ;129;16/03/2018; Não ; Não ; Coorfin ;28/02/2018;37;Rumo Certo 01
10;56;28/02/2018;Veiculação;Internet;Alternativo;fev/18;Propeg;38372;Blog Edgar Lisboa;123; 6.156,00 ;; 972,00 ; 14,58 ; 48,60 ; 6.092,82 ;129;16/03/2018; Não ; Não ; Coorfin ;28/02/2018;37;Rumo Certo 01
10;56;28/02/2018;Veiculação;Internet;Normal;fev/18;Propeg;38373;Site metropoles.com;9; 8.550,01 ;; 1.350,00 ; 20,25 ; 67,50 ; 8.462,26 ;129;16/03/2018; Não ; Não ; Coorfin ;28/02/2018;37;Rumo Certo 01
10;56;28/02/2018;Veiculação;Internet;Alternativo;fev/18;Propeg;38374;Site notibras.com;462; 6.648,09 ;; 1.049,70 ; 15,75 ; 52,49 ; 6.579,86 ;129;16/03/2018; Não ; Não ; Coorfin ;28/02/2018;37;Rumo Certo 01
10;56;28/02/2018;Veiculação;Internet;Alternativo;fev/18;Propeg;38375;Site eldogomes.com.br;841549; 3.344,00 ;; 528,00 ; 7,92 ; 26,40 ; 3.309,68 ;129;16/03/2018; Não ; Não ; Coorfin ;28/02/2018;37;Rumo Certo 01
10;56;28/02/2018;Veiculação;Internet;Alternativo;fev/18;Propeg;38376;Site contextoexato.com.br;166; 6.341,25 ;; 1.001,25 ; 15,02 ; 50,06 ; 6.276,17 ;129;16/03/2018; Não ; Não ; Coorfin ;28/02/2018;37;Rumo Certo 01
9;58;02/03/2018;Veiculação;Rádio;Normal;fev/18;Desigual;1975;Band News FM;7003/1802; 14.762,64 ;; 2.330,94 ; 34,96 ; 116,55 ; 14.611,13 ;130;16/03/2018; Não ; Não ; Coorfin ;02/03/2018;38;Programas de Rádio 01
9;58;02/03/2018;Veiculação;Rádio;Normal;fev/18;Desigual;1976;Jovem Pan FM;1780; 18.061,40 ;; 2.851,80 ; 42,78 ; 142,59 ; 17.876,03 ;130;16/03/2018; Não ; Não ; Coorfin ;02/03/2018;38;Programas de Rádio 01
9;58;02/03/2018;Veiculação;Rádio;Normal;fev/18;Desigual;1977;Atividade FM;1911; 17.595,90 ;; 2.778,30 ; 41,67 ; 138,92 ; 17.415,31 ;130;16/03/2018; Não ; Não ; Coorfin ;02/03/2018;38;Programas de Rádio 01
9;58;02/03/2018;Veiculação;Rádio;Normal;fev/18;Desigual;1978;Antena 9 FM;3598; 10.374,00 ;; 1.638,00 ; 24,57 ; 81,90 ; 10.267,53 ;130;16/03/2018; Não ; Não ; Coorfin ;02/03/2018;38;Programas de Rádio 01
9;58;02/03/2018;Veiculação;Rádio;Normal;fev/18;Desigual;1988;Nova Brasil FM;607; 7.858,40 ;; 1.240,80 ; 18,61 ; 62,04 ; 7.777,75 ;130;16/03/2018; Não ; Não ; Coorfin ;02/03/2018;38;Programas de Rádio 01
9;58;02/03/2018;Veiculação;Rádio;Normal;fev/18;Desigual;2000;Boa Vontade;1696; 6.666,98 ;; 1.052,68 ; 15,79 ; 52,63 ; 6.598,56 ;130;16/03/2018; Não ; Não ; Coorfin ;02/03/2018;38;Programas de Rádio 01
9;58;02/03/2018;Veiculação;Rádio;Normal;fev/18;Desigual;2001;Antena 1 FM;6685; 16.005,60 ;; 2.527,20 ; 37,91 ; 126,36 ; 15.841,33 ;130;16/03/2018; Não ; Não ; Coorfin ;02/03/2018;38;Programas de Rádio 01
9;58;02/03/2018;Veiculação;Rádio;Normal;fev/18;Desigual;2002;Verde Oliva FM;324; 2.489,76 ;; 393,12 ; 5,90 ; 19,66 ; 2.464,21 ;130;16/03/2018; Não ; Não ; Coorfin ;02/03/2018;38;Programas de Rádio 01
9;58;02/03/2018;Veiculação;Rádio;Normal;fev/18;Desigual;2004;Feliz FM;1418; 6.949,44 ;; 1.097,28 ; 16,46 ; 54,86 ; 6.878,12 ;130;16/03/2018; Não ; Não ; Coorfin ;02/03/2018;38;Programas de Rádio 01
9;58;02/03/2018;Veiculação;Rádio;Normal;jan/18;Desigual;2007;Feliz FM;1415; 9.265,92 ;; 1.463,04 ; 21,95 ; 73,15 ; 9.170,82 ;130;16/03/2018; Não ; Não ; Coorfin ;02/03/2018;38;Programas de Rádio 01
9;58;02/03/2018;Veiculação;Rádio;Normal;fev/18;Desigual;2025;Globo AM;70; 4.721,42 ;; 745,48 ; 11,18 ; 37,27 ; 4.672,96 ;130;16/03/2018; Não ; Não ; Coorfin ;02/03/2018;38;Programas de Rádio 01
9;58;02/03/2018;Veiculação;Rádio;Normal;fev/18;Desigual;2026;Nacional FM;2163; 3.654,61 ;; 577,04 ; 8,66 ; 28,85 ; 3.617,10 ;130;16/03/2018; Não ; Não ; Coorfin ;02/03/2018;38;Programas de Rádio 01
9;58;02/03/2018;Veiculação;Rádio;Normal;fev/18;Desigual;2027;JK AM;62; 3.254,81 ;; 513,94 ; 7,71 ; 25,70 ; 3.221,40 ;130;16/03/2018; Não ; Não ; Coorfin ;02/03/2018;38;Programas de Rádio 01
9;58;02/03/2018;Veiculação;Rádio;Normal;fev/18;Desigual;2029;JK FM;8624; 12.043,87 ;; 1.901,66 ; 28,52 ; 95,08 ; 11.920,26 ;130;16/03/2018; Não ; Não ; Coorfin ;02/03/2018;38;Programas de Rádio 01
9;58;02/03/2018;Veiculação;Rádio;Normal;fev/18;Desigual;2031;Metropoles FM;7/001; 9.456,30 ;; 1.493,10 ; 22,40 ; 74,66 ; 9.359,25 ;130;16/03/2018; Não ; Não ; Coorfin ;02/03/2018;38;Programas de Rádio 01
13;57;28/02/2018;Produção;Adserver;Normal;jan/18;Binder;2035;Space Tecnologia;345; 19.189,11 ;; 19.189,11 ; -   ; 959,46 ; 18.229,65 ;131;16/03/2018; Não ; Não ; Coorfin ;05/03/2018;39;PPP C. Convenções
12;52;26/02/2018;Veiculação;Internet;Alternativo;fev/18;Propeg;38350;Site agendacapital.com.br;161; 3.249,00 ;; 513,00 ; 7,70 ; 25,65 ; 3.215,66 ;136;16/03/2018; Não ; Não ; Coorfin ;06/03/2018;40;Carnaval 2018
12;52;26/02/2018;Veiculação;Internet;Alternativo;fev/18;Propeg;38351;Site agitabrasilia.com;30; 3.249,00 ;; 513,00 ; 7,70 ; 25,65 ; 3.215,66 ;136;16/03/2018; Não ; Não ; Coorfin ;06/03/2018;40;Carnaval 2018
12;52;26/02/2018;Veiculação;Internet;Alternativo;fev/18;Propeg;38352;Site dicasdacapital.com.br;91; 3.420,00 ;; 540,00 ; 8,10 ; 27,00 ; 3.384,90 ;136;16/03/2018; Não ; Não ; Coorfin ;06/03/2018;40;Carnaval 2018
12;52;26/02/2018;Veiculação;Internet;Normal;fev/18;Propeg;38353;Site metropoles.com;2; 1.436,40 ;; 226,80 ; 3,40 ; 11,34 ; 1.421,66 ;136;16/03/2018; Não ; Não ; Coorfin ;06/03/2018;40;Carnaval 2018
12;52;26/02/2018;Veiculação;Internet;Alternativo;fev/18;Propeg;38355;Site nabaladadf.com.br;37; 3.420,00 ;; 540,00 ; 8,10 ; 27,00 ; 3.384,90 ;136;16/03/2018; Não ; Não ; Coorfin ;06/03/2018;40;Carnaval 2018
12;52;26/02/2018;Veiculação;Internet;Alternativo;fev/18;Propeg;38356;Site aovivodebrasilia.com.br;461; 2.991,84 ;; 472,40 ; 7,09 ; 23,62 ; 2.961,13 ;136;16/03/2018; Não ; Não ; Coorfin ;06/03/2018;40;Carnaval 2018
12;52;26/02/2018;Veiculação;Internet;Normal;fev/18;Propeg;38357;Site psafe.com;740; 2.950,06 ;; 465,80 ; 6,99 ; 23,29 ; 2.919,78 ;136;16/03/2018; Não ; Não ; Coorfin ;06/03/2018;40;Carnaval 2018
12;52;26/02/2018;Veiculação;Internet;Normal;fev/18;Propeg;38358;Site correiobrazilienze.com.br;97668; 1.445,38 ;; 228,22 ; 3,42 ; 11,41 ; 1.430,55 ;136;16/03/2018; Não ; Não ; Coorfin ;06/03/2018;40;Carnaval 2018
26;62;05/03/2018;Veiculação;Jornal;Normal;fev/18;Desigual;1987;Correio Braziliense;97942; 1.399,46 ;; 220,96 ; 3,31 ; 11,05 ; 1.385,10 ;137;16/03/2018; Não ; Não ; Coorfin ;06/03/2018;41;Publicidade Legal
26;62;05/03/2018;Veiculação;Jornal;Normal;fev/18;Desigual;1989;de Brasília;106002; 3.678,40 ;; 580,80 ; 8,71 ; 29,04 ; 3.640,65 ;137;16/03/2018; Não ; Não ; Coorfin ;06/03/2018;41;Publicidade Legal
26;62;05/03/2018;Veiculação;Jornal;Normal;fev/18;Desigual;1991;de Brasília;105893; 1.241,46 ;; 196,02 ; 2,94 ; 9,80 ; 1.228,72 ;137;16/03/2018; Não ; Não ; Coorfin ;06/03/2018;41;Publicidade Legal
26;62;05/03/2018;Veiculação;Jornal;Normal;fev/18;Desigual;1992;de Brasília;105895; 1.103,52 ;; 174,24 ; 2,61 ; 8,71 ; 1.092,19 ;137;16/03/2018; Não ; Não ; Coorfin ;06/03/2018;41;Publicidade Legal
26;62;05/03/2018;Veiculação;Jornal;Normal;fev/18;Desigual;1993;de Brasília;105896; 965,58 ;; 152,46 ; 2,29 ; 7,62 ; 955,67 ;137;16/03/2018; Não ; Não ; Coorfin ;06/03/2018;41;Publicidade Legal
26;62;05/03/2018;Veiculação;Jornal;Normal;fev/18;Desigual;1994;de Brasília;105894; 2.207,04 ;; 348,48 ; 5,23 ; 17,42 ; 2.184,39 ;137;16/03/2018; Não ; Não ; Coorfin ;06/03/2018;41;Publicidade Legal
26;62;05/03/2018;Veiculação;Jornal;Normal;fev/18;Desigual;1995;de Brasília;105967; 3.586,44 ;; 566,28 ; 8,49 ; 28,31 ; 3.549,63 ;137;16/03/2018; Não ; Não ; Coorfin ;06/03/2018;41;Publicidade Legal
26;62;05/03/2018;Veiculação;Jornal;Normal;fev/18;Desigual;1996;de Brasília;105965; 2.207,04 ;; 348,48 ; 5,23 ; 17,42 ; 2.184,39 ;137;16/03/2018; Não ; Não ; Coorfin ;06/03/2018;41;Publicidade Legal
26;62;05/03/2018;Veiculação;Jornal;Normal;fev/18;Desigual;1997;de Brasília;106001; 1.379,40 ;; 217,80 ; 3,27 ; 10,89 ; 1.365,24 ;137;16/03/2018; Não ; Não ; Coorfin ;06/03/2018;41;Publicidade Legal
26;62;05/03/2018;Veiculação;Jornal;Normal;fev/18;Desigual;2005;de Brasília;105929; 1.241,46 ;; 196,02 ; 2,94 ; 9,80 ; 1.228,72 ;137;16/03/2018; Não ; Não ; Coorfin ;06/03/2018;41;Publicidade Legal
26;62;05/03/2018;Veiculação;Jornal;Normal;fev/18;Desigual;2010;Correio Braziliense;98046; 3.109,92 ;; 491,04 ; 7,37 ; 24,55 ; 3.078,00 ;137;16/03/2018; Não ; Não ; Coorfin ;06/03/2018;41;Publicidade Legal
26;62;05/03/2018;Veiculação;Jornal;Normal;fev/18;Desigual;2012;Correio Braziliense;98044; 3.109,92 ;; 491,04 ; 7,37 ; 24,55 ; 3.078,00 ;137;16/03/2018; Não ; Não ; Coorfin ;06/03/2018;41;Publicidade Legal
26;62;05/03/2018;Veiculação;Jornal;Normal;fev/18;Desigual;2013;Correio Braziliense;98006; 1.554,96 ;; 245,52 ; 3,68 ; 12,28 ; 1.539,00 ;137;16/03/2018; Não ; Não ; Coorfin ;06/03/2018;41;Publicidade Legal
26;62;05/03/2018;Veiculação;Jornal;Normal;fev/18;Desigual;2015;Correio Braziliense;98007; 1.554,96 ;; 245,52 ; 3,68 ; 12,28 ; 1.539,00 ;137;16/03/2018; Não ; Não ; Coorfin ;06/03/2018;41;Publicidade Legal
26;62;05/03/2018;Veiculação;Jornal;Normal;fev/18;Desigual;2017;Correio Braziliense;97940; 1.243,97 ;; 196,42 ; 2,95 ; 9,82 ; 1.231,20 ;137;16/03/2018; Não ; Não ; Coorfin ;06/03/2018;41;Publicidade Legal
26;62;05/03/2018;Veiculação;Jornal;Normal;fev/18;Desigual;2018;Correio Braziliense;97941; 1.865,95 ;; 294,62 ; 4,42 ; 14,73 ; 1.846,80 ;137;16/03/2018; Não ; Não ; Coorfin ;06/03/2018;41;Publicidade Legal
26;62;05/03/2018;Veiculação;Jornal;Normal;fev/18;Desigual;2019;Correio Braziliense;97991; 3.731,90 ;; 589,24 ; 8,84 ; 29,46 ; 3.693,60 ;137;16/03/2018; Não ; Não ; Coorfin ;06/03/2018;41;Publicidade Legal
26;62;05/03/2018;Veiculação;Jornal;Normal;fev/18;Desigual;2021;Correio Braziliense;98045; 3.420,91 ;; 540,14 ; 8,10 ; 27,01 ; 3.385,80 ;137;16/03/2018; Não ; Não ; Coorfin ;06/03/2018;41;Publicidade Legal
26;62;05/03/2018;Veiculação;Jornal;Normal;fev/18;Desigual;2023;Correio Braziliense;98008; 1.865,95 ;; 294,62 ; 4,42 ; 14,73 ; 1.846,80 ;137;16/03/2018; Não ; Não ; Coorfin ;06/03/2018;41;Publicidade Legal
26;62;05/03/2018;Veiculação;Jornal;Normal;fev/18;Desigual;2030;Correio Braziliense;97937; 4.975,87 ;; 785,66 ; 11,78 ; 39,28 ; 4.924,80 ;137;16/03/2018; Não ; Não ; Coorfin ;06/03/2018;41;Publicidade Legal
29;63;05/03/2018;Veiculação;Jornal;Normal;fev/18;Desigual;2006;Correio Braziliense;98170; 5.903,83 ;; 932,18 ; 13,98 ; 46,61 ; 5.843,24 ;138;16/03/2018; Não ; Não ; Coorfin ;06/03/2018;42;Publicidade Legal
29;63;05/03/2018;Veiculação;Jornal;Normal;fev/18;Desigual;2020;de Brasília;106059; 2.207,04 ;; 348,48 ; 5,23 ; 17,42 ; 2.184,39 ;138;16/03/2018; Não ; Não ; Coorfin ;06/03/2018;42;Publicidade Legal
29;63;05/03/2018;Veiculação;Jornal;Normal;fev/18;Desigual;2022;de Brasília;106042; 1.241,46 ;; 196,02 ; 2,94 ; 9,80 ; 1.228,72 ;138;16/03/2018; Não ; Não ; Coorfin ;06/03/2018;42;Publicidade Legal
29;63;05/03/2018;Veiculação;Jornal;Normal;fev/18;Desigual;2024;Correio Braziliense;98218; 7.463,81 ;; 1.178,50 ; 17,68 ; 58,93 ; 7.387,21 ;138;16/03/2018; Não ; Não ; Coorfin ;06/03/2018;42;Publicidade Legal
29;63;05/03/2018;Veiculação;Jornal;Normal;fev/18;Desigual;2009;de Brasília;106085; 1.379,40 ;; 217,80 ; 3,27 ; 10,89 ; 1.365,24 ;138;16/03/2018; Não ; Não ; Coorfin ;06/03/2018;42;Publicidade Legal
29;63;05/03/2018;Veiculação;Jornal;Normal;fev/18;Desigual;2011;de Brasília;106083; 1.379,40 ;; 217,80 ; 3,27 ; 10,89 ; 1.365,24 ;138;16/03/2018; Não ; Não ; Coorfin ;06/03/2018;42;Publicidade Legal
29;63;05/03/2018;Veiculação;Jornal;Normal;fev/18;Desigual;2014;de Brasília;106082; 2.207,04 ;; 348,48 ; 5,23 ; 17,42 ; 2.184,39 ;138;16/03/2018; Não ; Não ; Coorfin ;06/03/2018;42;Publicidade Legal
12;72;06/03/2018;Veiculação;Internet;Normal;jan/18;Propeg;38370;Portal r7.com;7556; 1.267,98 ;; 200,20 ; 3,00 ; 10,01 ; 1.254,97 ;212;16/03/2018; Não ; Não ; Coorfin ;09/03/2018;49;Carnaval 2018
12;72;06/03/2018;Veiculação;Internet;Normal;jan/18;Propeg;38383;Site reachlocal.com;54432; 4.712,00 ;; 744,00 ; 11,16 ; 37,20 ; 4.663,64 ;212;16/03/2018; Não ; Não ; Coorfin ;09/03/2018;49;Carnaval 2018
12;72;06/03/2018;Veiculação;Internet;Normal;fev/18;Propeg;38385;Site reachlocal.com;54431; 5.862,45 ;; 925,65 ; 13,88 ; 46,28 ; 5.802,28 ;212;16/03/2018; Não ; Não ; Coorfin ;09/03/2018;49;Carnaval 2018
12;73;06/03/2018;Produção;Gifs;Normal;jan/18;Propeg;38416;VS Mídia;18; 5.400,00 ;; 5.400,00 ; -   ; 270,00 ; 5.130,00 ;213;16/03/2018; Não ; Não ; Coorfin ;09/03/2018;50;Carnaval 2018
10;71;06/03/2018;Veiculação;Internet;Normal;fev/18;Propeg;38384;Site jornaldebrasilia.com.br;106041; 6.270,00 ;; 990,00 ; 14,85 ; 49,50 ; 6.205,65 ;221;16/03/2018; Não ; Não ; Coorfin ;09/03/2018;51;Rumo Certo 01
10;71;06/03/2018;Veiculação;Internet;Alternativo;fev/18;Propeg;38387;Site monicanobrega.com.br;187; 3.849,09 ;; 607,75 ; 9,12 ; 30,39 ; 3.809,59 ;221;16/03/2018; Não ; Não ; Coorfin ;09/03/2018;51;Rumo Certo 01
10;71;06/03/2018;Veiculação;TV;Normal;fev/18;Propeg;38405;Gênesis;1290; 9.453,64 ;; 1.492,68 ; 22,39 ; 74,63 ; 9.356,62 ;221;16/03/2018; Não ; Não ; Coorfin ;09/03/2018;51;Rumo Certo 01
10;71;06/03/2018;Veiculação;TV;Normal;fev/18;Propeg;38406;Boa Vontade;1524; 7.878,16 ;; 1.243,92 ; 18,66 ; 62,20 ; 7.797,31 ;221;16/03/2018; Não ; Não ; Coorfin ;09/03/2018;51;Rumo Certo 01
10;71;06/03/2018;Veiculação;Internet;Normal;fev/18;Propeg;38408;Site brasil247.com;4757; 8.549,98 ;; 1.350,00 ; 20,25 ; 67,50 ; 8.462,23 ;221;16/03/2018; Não ; Não ; Coorfin ;09/03/2018;51;Rumo Certo 01
10;71;06/03/2018;Veiculação;Internet;Alternativo;fev/18;Propeg;38409;Site folhadomeio.com.br;1257; 3.788,13 ;; 598,13 ; 8,97 ; 29,91 ; 3.749,25 ;221;16/03/2018; Não ; Não ; Coorfin ;09/03/2018;51;Rumo Certo 01
10;71;06/03/2018;Veiculação;Internet;Alternativo;fev/18;Propeg;38411;Site abcpolitiko.com.br;107; 4.852,45 ;; 766,18 ; 11,49 ; 38,31 ; 4.802,65 ;221;16/03/2018; Não ; Não ; Coorfin ;09/03/2018;51;Rumo Certo 01
10;71;06/03/2018;Veiculação;Internet;Alternativo;fev/18;Propeg;38413;Blog do Ataíde;138; 6.602,31 ;; 1.042,47 ; 15,64 ; 52,12 ; 6.534,55 ;221;16/03/2018; Não ; Não ; Coorfin ;09/03/2018;51;Rumo Certo 01
10;71;06/03/2018;Veiculação;Internet;Alternativo;fev/18;Propeg;38414;Site diariodopoder.com.br;217; 6.292,80 ;; 993,60 ; 14,90 ; 49,68 ; 6.228,22 ;221;16/03/2018; Não ; Não ; Coorfin ;09/03/2018;51;Rumo Certo 01
10;71;06/03/2018;Veiculação;Internet;Alternativo;fev/18;Propeg;38415;Site solnascentemelhor.com.br;50; 3.344,00 ;; 528,00 ; 7,92 ; 26,40 ; 3.309,68 ;221;16/03/2018; Não ; Não ; Coorfin ;09/03/2018;51;Rumo Certo 01
10;71;06/03/2018;Veiculação;TV;Normal;fev/18;Propeg;38433;Record;30433; 42.671,90 ;; 6.737,67 ; 101,07 ; 336,88 ; 42.233,95 ;221;16/03/2018; Não ; Não ; Coorfin ;09/03/2018;51;Rumo Certo 01
10;70;06/03/2018;Produção;Spot;Normal;jan/18;Propeg;38407;Astrals Music;216; 13.100,00 ;; 13.100,00 ; -   ; 655,00 ; 12.445,00 ;215;16/03/2018; Não ; Não ; Coorfin ;09/03/2018;52;Rumo Certo 01
10;70;06/03/2018;Produção;Gifs;Normal;jan/18;Propeg;38418;GS Simões;91; 2.700,00 ;; 2.700,00 ; -   ; 135,00 ; 2.565,00 ;215;16/03/2018; Não ; Não ; Coorfin ;09/03/2018;52;Rumo Certo 01
10;80;07/03/2018;Veiculação;Jornal;Alternativo;fev/18;Propeg;38442;Brasília Capital;758; 8.892,00 ;; 1.404,00 ; 21,06 ; 70,20 ; 8.800,74 ;216;16/03/2018; Não ; Não ; Coorfin ;09/03/2018;53;Rumo Certo 01
10;80;07/03/2018;Veiculação;Rádio;Normal;fev/18;Propeg;38443;DF Alerta / Clube FM;48; 7.918,06 ;; 1.250,22 ; 18,75 ; 62,51 ; 7.836,80 ;216;16/03/2018; Não ; Não ; Coorfin ;09/03/2018;53;Rumo Certo 01
10;80;07/03/2018;Veiculação;Rádio;Normal;fev/18;Propeg;38446;Metropoles FM;6/001; 8.255,50 ;; 1.303,50 ; 19,55 ; 65,18 ; 8.170,77 ;216;16/03/2018; Não ; Não ; Coorfin ;09/03/2018;53;Rumo Certo 01
10;80;07/03/2018;Veiculação;Rádio;Normal;fev/18;Propeg;38447;Atividade FM;1913; 20.732,80 ;; 3.273,60 ; 49,10 ; 163,68 ; 20.520,02 ;216;16/03/2018; Não ; Não ; Coorfin ;09/03/2018;53;Rumo Certo 01
10;80;07/03/2018;Veiculação;Rádio;Normal;fev/18;Propeg;38448;MR Publicidade / JK AM;1623; 7.600,00 ;; 1.200,00 ; 18,00 ; 60,00 ; 7.522,00 ;216;16/03/2018; Não ; Não ; Coorfin ;09/03/2018;53;Rumo Certo 01
10;80;07/03/2018;Veiculação;Rádio;Normal;fev/18;Propeg;38449;Jovem Pan FM;1783; 12.502,00 ;; 1.974,00 ; 29,61 ; 98,70 ; 12.373,69 ;216;16/03/2018; Não ; Não ; Coorfin ;09/03/2018;53;Rumo Certo 01
10;80;07/03/2018;Veiculação;Jornal;Normal;fev/18;Propeg;38450;Destak;3637; 31.210,92 ;; 4.928,04 ; 73,92 ; 246,40 ; 30.890,60 ;216;16/03/2018; Não ; Não ; Coorfin ;09/03/2018;53;Rumo Certo 01
10;80;07/03/2018;Veiculação;Jornal;Alternativo;fev/18;Propeg;38451;A Folha da Samambaia;1798; 8.892,00 ;; 1.404,00 ; 21,06 ; 70,20 ; 8.800,74 ;216;16/03/2018; Não ; Não ; Coorfin ;09/03/2018;53;Rumo Certo 01
10;80;07/03/2018;Veiculação;Jornal;Alternativo;fev/18;Propeg;38452;Brasília Agora;2802; 8.892,00 ;; 1.404,00 ; 21,06 ; 70,20 ; 8.800,74 ;216;16/03/2018; Não ; Não ; Coorfin ;09/03/2018;53;Rumo Certo 01
10;80;07/03/2018;Veiculação;Jornal;Alternativo;fev/18;Propeg;38453;Folha de Águas Claras;670; 8.892,00 ;; 1.404,00 ; 21,06 ; 70,20 ; 8.800,74 ;216;16/03/2018; Não ; Não ; Coorfin ;09/03/2018;53;Rumo Certo 01
10;80;07/03/2018;Veiculação;Jornal;Normal;fev/18;Propeg;38454;Aqui DF;97938; 14.413,88 ;; 2.275,88 ; 34,14 ; 113,79 ; 14.265,95 ;216;16/03/2018; Não ; Não ; Coorfin ;09/03/2018;53;Rumo Certo 01
10;80;07/03/2018;Veiculação;Jornal;Normal;fev/18;Propeg;38455;Correio Braziliense;97939; 76.967,67 ;; 12.152,79 ; 182,29 ; 607,64 ; 76.177,74 ;216;16/03/2018; Não ; Não ; Coorfin ;09/03/2018;53;Rumo Certo 01
10;80;07/03/2018;Veiculação;Jornal;Normal;fev/18;Propeg;38456;Alô Brasília;2921; 21.856,42 ;; 3.451,01 ; 51,77 ; 172,55 ; 21.632,10 ;216;16/03/2018; Não ; Não ; Coorfin ;09/03/2018;53;Rumo Certo 01
10;80;07/03/2018;Veiculação;Jornal;Alternativo;fev/18;Propeg;38457;Central Brasil;195; 5.928,00 ;; 936,00 ; 14,04 ; 46,80 ; 5.867,16 ;216;16/03/2018; Não ; Não ; Coorfin ;09/03/2018;53;Rumo Certo 01
10;80;07/03/2018;Veiculação;Jornal;Alternativo;fev/18;Propeg;38458;Viver Sports;90; 5.928,00 ;; 936,00 ; 14,04 ; 46,80 ; 5.867,16 ;216;16/03/2018; Não ; Não ; Coorfin ;09/03/2018;53;Rumo Certo 01
